,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
11058,Vermont Vista,34.092412551644095,-118.2910049644989,Square One Dining,34.09535580983563,-118.29506866163833,Breakfast Spot
11059,Vermont Vista,34.092412551644095,-118.2910049644989,The Virgil,34.091006390025804,-118.28707317095568,Cocktail Bar
11060,Vermont Vista,34.092412551644095,-118.2910049644989,Marouch,34.09115598846421,-118.29647023255633,Middle Eastern Restaurant
11061,Vermont Vista,34.092412551644095,-118.2910049644989,DeSano Pizza Bakery,34.090958368626985,-118.29781964912661,Pizza Place
11062,Vermont Vista,34.092412551644095,-118.2910049644989,L.A. Rose Cafe,34.095586271912325,-118.29273582149968,Filipino Restaurant
11063,Vermont Vista,34.092412551644095,-118.2910049644989,Sunset Nursery,34.096065318928865,-118.28486041063864,Garden Center
11064,Vermont Vista,34.092412551644095,-118.2910049644989,Wat Dong Moon Lek Noodle,34.09545084966389,-118.28492317197261,Thai Restaurant
11065,Vermont Vista,34.092412551644095,-118.2910049644989,Vista Theater,34.09850002061686,-118.2869520868312,Movie Theater
11066,Vermont Vista,34.092412551644095,-118.2910049644989,Dinosaur Coffee,34.09532521437113,-118.28385254820562,Coffee Shop
11067,Vermont Vista,34.092412551644095,-118.2910049644989,One Down Dog,34.095452104287745,-118.28332687930407,Yoga Studio
11068,Vermont Vista,34.092412551644095,-118.2910049644989,The Kitchen,34.09579119429495,-118.28447380284452,Breakfast Spot
11069,Vermont Vista,34.092412551644095,-118.2910049644989,HomeState,34.09979,-118.29021,Breakfast Spot
11070,Vermont Vista,34.092412551644095,-118.2910049644989,Red Dragon,34.08708707544979,-118.29151388750385,Coffee Shop
11071,Vermont Vista,34.092412551644095,-118.2910049644989,Tiki Ti,34.09746227931415,-118.28580690384591,Tiki Bar
11072,Vermont Vista,34.092412551644095,-118.2910049644989,Go Get Em Tiger,34.10000476862815,-118.29022538808837,Coffee Shop
11073,Vermont Vista,34.092412551644095,-118.2910049644989,Kismet,34.10031379123243,-118.29068367129915,Mediterranean Restaurant
11074,Vermont Vista,34.092412551644095,-118.2910049644989,Bar Covell,34.10001023630875,-118.29015019302717,Wine Bar
11075,Vermont Vista,34.092412551644095,-118.2910049644989,Spellbound Sky,34.090794201557486,-118.28403471806868,Astrologer
11076,Vermont Vista,34.092412551644095,-118.2910049644989,Jay's Bar,34.09528642226825,-118.2830821688998,Bar
11077,Vermont Vista,34.092412551644095,-118.2910049644989,Soap Plant and WACKO,34.100304491596134,-118.29004578119998,Gift Shop
11078,Vermont Vista,34.092412551644095,-118.2910049644989,My Vegan Gold Edition,34.095183,-118.283163,Vegetarian / Vegan Restaurant
11079,Vermont Vista,34.092412551644095,-118.2910049644989,Sqirl Kitchen,34.08448516944099,-118.28683281834583,New American Restaurant
11080,Vermont Vista,34.092412551644095,-118.2910049644989,Eagle LA,34.09110041177285,-118.28392884470328,Gay Bar
11081,Vermont Vista,34.092412551644095,-118.2910049644989,Caffe Vita Silverlake,34.09802319838786,-118.28656679748818,Coffee Shop
11082,Vermont Vista,34.092412551644095,-118.2910049644989,Bar Stella,34.09222478885226,-118.28039852466664,Cocktail Bar
11083,Vermont Vista,34.092412551644095,-118.2910049644989,Family Amusement Arcade,34.08743162377814,-118.29160006505941,Arcade
11084,Vermont Vista,34.092412551644095,-118.2910049644989,Vons Pharmacy,34.09701685447945,-118.28817384788516,Pharmacy
11085,Vermont Vista,34.092412551644095,-118.2910049644989,Sunset Junction,34.09218794160366,-118.28038660554547,Neighborhood
11086,Vermont Vista,34.092412551644095,-118.2910049644989,Intelligentsia Coffee & Tea,34.09215416381234,-118.28027511237349,Coffee Shop
11087,Vermont Vista,34.092412551644095,-118.2910049644989,Cafe Stella,34.09216754838687,-118.28037261236783,French Restaurant
11088,Vermont Vista,34.092412551644095,-118.2910049644989,El Cid,34.09389951509538,-118.2824627851254,Spanish Restaurant
11089,Vermont Vista,34.092412551644095,-118.2910049644989,It's Boba Time,34.08377376704809,-118.29162757843336,Bubble Tea Shop
11090,Vermont Vista,34.092412551644095,-118.2910049644989,Garage Pizza,34.095474271645735,-118.28347023568553,Pizza Place
11091,Vermont Vista,34.092412551644095,-118.2910049644989,Bowery Bungalow,34.09120836288091,-118.28308161309863,Middle Eastern Restaurant
11092,Vermont Vista,34.092412551644095,-118.2910049644989,Supercuts,34.09766795944857,-118.28715804988174,Salon / Barbershop
11093,Vermont Vista,34.092412551644095,-118.2910049644989,Spicy BBQ Restaurant,34.091000852284104,-118.30079880134898,Thai Restaurant
11094,Vermont Vista,34.092412551644095,-118.2910049644989,Valerio's Bakeshop,34.091094778736604,-118.29043347332518,Bakery
11095,Vermont Vista,34.092412551644095,-118.2910049644989,Hollyhock House,34.10037140826168,-118.29428274924571,Museum
11096,Vermont Vista,34.092412551644095,-118.2910049644989,Ma'am Sir,34.09531030210985,-118.28366977689883,Filipino Restaurant
11097,Vermont Vista,34.092412551644095,-118.2910049644989,Ilonggo Delicacies,34.09116817780818,-118.29044078852272,Asian Restaurant
11098,Vermont Vista,34.092412551644095,-118.2910049644989,Melody,34.08473561999217,-118.2870287182679,French Restaurant
11099,Vermont Vista,34.092412551644095,-118.2910049644989,Guatemalteca Bakery And Restaurant,34.0907640439684,-118.29358696523869,Bakery
11100,Vermont Vista,34.092412551644095,-118.2910049644989,Big Mama's & Papa's Pizza,34.0860575,-118.2914346,Pizza Place
11101,Vermont Vista,34.092412551644095,-118.2910049644989,Michelle's Donut House,34.090716841961026,-118.29562380273921,Donut Shop
11102,Vermont Vista,34.092412551644095,-118.2910049644989,The Sit Down,34.098572266129985,-118.28803060282672,Italian Restaurant
11103,Vermont Vista,34.092412551644095,-118.2910049644989,Cuties Coffee,34.084010339007946,-118.29480578339408,Coffee Shop
11104,Vermont Vista,34.092412551644095,-118.2910049644989,La Luz de Jesus Gallery,34.10036736652417,-118.29001727293358,Art Gallery
11105,Vermont Vista,34.092412551644095,-118.2910049644989,Umami Burger,34.10056620741538,-118.29062318257532,Burger Joint
11106,Vermont Vista,34.092412551644095,-118.2910049644989,7-Eleven,34.09117365490732,-118.29630180263848,Convenience Store
11107,Vermont Vista,34.092412551644095,-118.2910049644989,Gilly Flowers,34.09218,-118.280309,Flower Shop
11108,Vermont Vista,34.092412551644095,-118.2910049644989,The Clubhouse,34.10052838146063,-118.29255480709926,Indie Theater
11109,Vermont Vista,34.092412551644095,-118.2910049644989,Waba Grill Teriyaki House,34.091823205463115,-118.29155622301046,Asian Restaurant
11110,Vermont Vista,34.092412551644095,-118.2910049644989,Mack Sennett Studios,34.0956,-118.28213,General Entertainment
11111,Vermont Vista,34.092412551644095,-118.2910049644989,Huarache Azteca,34.0980337510691,-118.2895842211383,Food Truck
11112,Vermont Vista,34.092412551644095,-118.2910049644989,Los Angeles Municipal Art Gallery,34.10039835889881,-118.29368340716634,Art Gallery
11113,Vermont Vista,34.092412551644095,-118.2910049644989,Virgil Normal,34.08674102266947,-118.28648781404853,Boutique
11114,Vermont Vista,34.092412551644095,-118.2910049644989,Starbucks,34.098568,-118.290511,Coffee Shop
11115,Vermont Vista,34.092412551644095,-118.2910049644989,Mohawk Man,34.092988,-118.280527,Men's Store
11116,Vermont Vista,34.092412551644095,-118.2910049644989,California Bowl,34.08395572898476,-118.29131108571589,Japanese Restaurant
11117,Vermont Vista,34.092412551644095,-118.2910049644989,Los Burritos,34.09824653360991,-118.29702884243045,Mexican Restaurant
11118,Vermont Vista,34.092412551644095,-118.2910049644989,The Vegan Joint,34.09529129713891,-118.29224333482391,Vegetarian / Vegan Restaurant
11119,Vermont Vista,34.092412551644095,-118.2910049644989,4100 Bar,34.092979150657854,-118.2815124756,Bar
11120,Vermont Vista,34.092412551644095,-118.2910049644989,Wendy’s,34.095871,-118.292152,Fast Food Restaurant
11121,Vermont Vista,34.092412551644095,-118.2910049644989,Taqueria El Charrito,34.086095,-118.287136,Taco Place
11122,Vermont Vista,34.092412551644095,-118.2910049644989,Papa John's Pizza,34.08441273445751,-118.29142393080485,Pizza Place
11123,Vermont Vista,34.092412551644095,-118.2910049644989,Sally Beauty,34.10079972596923,-118.29255229519995,Cosmetics Shop
11124,Vermont Vista,34.092412551644095,-118.2910049644989,Hotel Covell,34.09990396816825,-118.29020076452454,Hotel
11125,Vermont Vista,34.092412551644095,-118.2910049644989,Pizza Hut,34.091304817246005,-118.29030722379684,Pizza Place
11126,Vermont Vista,34.092412551644095,-118.2910049644989,Yai Restaurant,34.10095823201477,-118.29266302248344,Thai Restaurant
11127,Vermont Vista,34.092412551644095,-118.2910049644989,Student Lounge,34.085898100006006,-118.29206943511963,Café
11128,Vermont Vista,34.092412551644095,-118.2910049644989,Pacific French Bakery,34.090568,-118.299554,Bakery
11129,Vermont Vista,34.092412551644095,-118.2910049644989,Point Point Joint,34.09104,-118.29023,Restaurant
11130,Vermont Vista,34.092412551644095,-118.2910049644989,Quiznos,34.09878235563854,-118.29148337244987,Sandwich Place
11131,Vermont Vista,34.092412551644095,-118.2910049644989,Manila Sunset,34.09021615919364,-118.29141889875439,Asian Restaurant
11132,Vermont Vista,34.092412551644095,-118.2910049644989,Subway,34.0902684203158,-118.29153311528461,Sandwich Place
11133,Vermont Vista,34.092412551644095,-118.2910049644989,Fatburger,34.10085413458355,-118.2919910926957,Burger Joint
11134,Vermont Vista,34.092412551644095,-118.2910049644989,Cheetahs,34.09938245585302,-118.28950187519922,Strip Club
11135,Vermont Vista,34.092412551644095,-118.2910049644989,Church Of Fun,34.08370337193325,-118.28952026843659,Music Venue
11136,Vermont Vista,34.092412551644095,-118.2910049644989,Sasoun Bakery,34.090626,-118.300878,Mediterranean Restaurant
11137,Vermont Vista,34.092412551644095,-118.2910049644989,Jon's Marketplace,34.10026922880858,-118.29241964400413,Grocery Store
11138,Vermont Vista,34.092412551644095,-118.2910049644989,Golfo De Fonseca,34.08600002923703,-118.29167560077077,Mexican Restaurant
11139,Vermont Vista,34.092412551644095,-118.2910049644989,Goodwill,34.100000851143,-118.28944853282809,Thrift / Vintage Store
11140,Vermont Vista,34.092412551644095,-118.2910049644989,Library Cafe,34.08575551661603,-118.29169894381253,Bagel Shop
11141,Vermont Vista,34.092412551644095,-118.2910049644989,Falafel Arax,34.09108332528637,-118.30079172547485,Falafel Restaurant
11142,Vermont Vista,34.092412551644095,-118.2910049644989,Adobo Grill,34.09551238380576,-118.29220689358351,Filipino Restaurant
11143,Vermont Vista,34.092412551644095,-118.2910049644989,VONS,34.0970657,-118.287983,Grocery Store
11144,Vermont Vista,34.092412551644095,-118.2910049644989,Jack in the Box,34.08636459291772,-118.29142436385155,Fast Food Restaurant
11145,Vermont Vista,34.092412551644095,-118.2910049644989,El Gran Burrito,34.09070228419093,-118.2926112570081,Taco Place
11146,Vermont Vista,34.092412551644095,-118.2910049644989,Subway,34.09824535914431,-118.29277042244227,Sandwich Place
11147,Vermont Vista,34.092412551644095,-118.2910049644989,Rite Aid,34.0917618,-118.2905627,Pharmacy
11148,Vermont Vista,34.092412551644095,-118.2910049644989,Kaiser Permanente Pharmacy,34.098208683899266,-118.29632653993386,Pharmacy
11149,Vermont Vista,34.092412551644095,-118.2910049644989,Walgreens Pharmacy at Childrens Hospital Los Angeles (CHLA),34.096858415276074,-118.29008085650457,Pharmacy
11150,Vermont Vista,34.092412551644095,-118.2910049644989,Barnsdall Gallery Theater,34.10026999156414,-118.29360208415471,General Entertainment
11151,Vermont Vista,34.092412551644095,-118.2910049644989,Qwench Juice Bar,34.098920785935334,-118.2917416372368,Juice Bar
11152,Vermont Vista,34.092412551644095,-118.2910049644989,El Pollo Loco,34.088146,-118.291559,Fast Food Restaurant
11153,Vermont Vista,34.092412551644095,-118.2910049644989,Wells Fargo,34.0992767,-118.2914425,Bank
11154,Vermont Vista,34.092412551644095,-118.2910049644989,ampm,34.090615,-118.291335,Convenience Store
11155,Vermont-Slauson,33.989186028752506,-118.23711058820078,Ray's Bbq,33.986465,-118.230273,BBQ Joint
11156,Vermont-Slauson,33.989186028752506,-118.23711058820078,Tom's Jr.,33.98922712803956,-118.2475192236745,Burger Joint
11157,Vermont-Slauson,33.989186028752506,-118.23711058820078,7-Eleven,33.98874866150612,-118.24078476633531,Convenience Store
11158,Vermont-Slauson,33.989186028752506,-118.23711058820078,El Pollo Loco,33.989419,-118.227506,Fast Food Restaurant
11159,Vermont-Slauson,33.989186028752506,-118.23711058820078,NORMS Restaurant,33.98909926,-118.2274604,Restaurant
11160,Vermont-Slauson,33.989186028752506,-118.23711058820078,Domino's Pizza,33.989653999999994,-118.229937,Pizza Place
11161,Vermont-Slauson,33.989186028752506,-118.23711058820078,Shell,33.98742243452265,-118.22949424835608,Gas Station
11162,Vermont-Slauson,33.989186028752506,-118.23711058820078,ampm,33.988887786865234,-118.24066925048828,Convenience Store
11163,Vermont-Slauson,33.989186028752506,-118.23711058820078,IHOP,33.983079680830755,-118.22999413903078,Breakfast Spot
11164,Vermont-Slauson,33.989186028752506,-118.23711058820078,Augustus Hawkins Natural Park,33.990144,-118.247358,Park
11165,Vermont-Slauson,33.989186028752506,-118.23711058820078,Yoshinoya,33.988985,-118.24072199999999,Japanese Restaurant
11166,Vermont-Slauson,33.989186028752506,-118.23711058820078,Taco Bell,33.98951807358016,-118.22637684828315,Fast Food Restaurant
11167,Vermont-Slauson,33.989186028752506,-118.23711058820078,Metro Rail - Slauson Station (A),33.98890120108465,-118.24337989314955,Light Rail Station
11168,Vermont-Slauson,33.989186028752506,-118.23711058820078,Sara Lee International,33.994626000000004,-118.237176,Bagel Shop
11169,Vermont-Slauson,33.989186028752506,-118.23711058820078,Industrial Shoe,33.989087733333335,-118.22947025,Shoe Store
11170,Vermont-Slauson,33.989186028752506,-118.23711058820078,Tortas Ahogadas Guadalajara,33.98639907847509,-118.22995934368164,Mexican Restaurant
11171,Vermont-Slauson,33.989186028752506,-118.23711058820078,Guadalajara in L.A.,33.98573942299426,-118.2302506092934,Mexican Restaurant
11172,Vermont-Slauson,33.989186028752506,-118.23711058820078,Ben's General Store & Deli,33.995,-118.229803,Liquor Store
11173,Vernon,34.005130000000065,-118.23024999999996,Hedley & Bennett Headquaters,34.00599591287535,-118.22955278457766,Tailor Shop
11174,Vernon,34.005130000000065,-118.23024999999996,Modernica,34.0106148512994,-118.23396548755211,Furniture / Home Store
11175,Vernon,34.005130000000065,-118.23024999999996,Z's Place,34.007875890891235,-118.22026492745064,Café
11176,Vernon,34.005130000000065,-118.23024999999996,Wells Fargo,34.00204095268727,-118.22493642568588,Bank
11177,Vernon,34.005130000000065,-118.23024999999996,Alameda Swap Meet,34.002631406523875,-118.2404503053229,Flea Market
11178,Vernon,34.005130000000065,-118.23024999999996,Circle K,34.0141,-118.230674,Convenience Store
11179,Vernon,34.005130000000065,-118.23024999999996,ampm,34.005932,-118.220293,Convenience Store
11180,Vernon,34.005130000000065,-118.23024999999996,farmer john mural art,34.006124338360166,-118.21966764170423,Farm
11181,Vernon,34.005130000000065,-118.23024999999996,McDonald's,34.0084247,-118.2201788,Fast Food Restaurant
11182,Vernon,34.005130000000065,-118.23024999999996,NT USA Inc.,34.00019836425781,-118.2273178100586,Shipping Store
11183,Vernon,34.005130000000065,-118.23024999999996,ABC Bikes,34.01086,-118.23003,Bike Rental / Bike Share
11184,Vernon,34.005130000000065,-118.23024999999996,Tacos Guadalajara,34.003420136987046,-118.24050170203188,Taco Place
11185,Vernon,34.005130000000065,-118.23024999999996,The Fruit Man,33.99817161526285,-118.22394545502814,Food Truck
11186,Vernon,34.005130000000065,-118.23024999999996,Greenwich Village Cafe,34.00767530317328,-118.22015882460872,Food
11187,Vernon,34.005130000000065,-118.23024999999996,Ital Gourmet Foods,33.996320000000004,-118.23161599999999,Food
11188,Vernon,34.005130000000065,-118.23024999999996,El Diablo Taqueria,34.002638,-118.2405856,Taco Place
11189,Veterans Administration,33.941879259889745,-118.4223098226343,Luckyfish by Sushi Roku,33.94310300494094,-118.41285596376044,Sushi Restaurant
11190,Veterans Administration,33.941879259889745,-118.4223098226343,LAX Grill,33.94239262060794,-118.42476173710014,Sandwich Place
11191,Veterans Administration,33.941879259889745,-118.4223098226343,United Hangar,33.93980325160854,-118.42187522122315,Airport Terminal
11192,Veterans Administration,33.941879259889745,-118.4223098226343,LAX Provisioning Warehouse,33.94439201684038,-118.4202441398299,Airport
11193,Veterans Administration,33.941879259889745,-118.4223098226343,AA LAX Op's,33.93863680195458,-118.4244190087237,Office
11194,Veterans Administration,33.941879259889745,-118.4223098226343,LAX (AOA) Dog Run,33.940861810944284,-118.42731164141075,Dog Run
11195,Veterans Administration,33.941879259889745,-118.4223098226343,LAX Twy AA @ Twy C,33.937279,-118.426404,Airport Service
